"","row.identity","charge","type","frequency"
"460","DGDG(15:0/19:1)","POS","C_M",272942.2188
"461","DGDG(15:0/19:1)","POS","C_M",300472.4688
"462","DGDG(15:0/19:1)","POS","C_M",384523.3438
"463","DGDG(15:0/19:1)","POS","C_M",430452.2188
"464","DGDG(15:0/19:1)","POS","C_M",471250.2813
"465","DGDG(15:0/19:1)","POS","C_M",269101.875
"466","DGDG(15:0/19:1)","POS","H_M",404445.4688
"467","DGDG(15:0/19:1)","POS","H_M",422020.9688
"468","DGDG(15:0/19:1)","POS","H_M",570462.125
"469","DGDG(15:0/19:1)","POS","H_M",409609.8125
"470","DGDG(15:0/19:1)","POS","H_M",157152.5
"471","DGDG(15:0/19:1)","POS","H_M",930451.1875
"472","DGDG(15:0/19:1)","POS","H_M",612742.4375
"473","DGDG(15:0/19:1)","POS","H_M",665611.8125
"474","DGDG(15:0/19:1)","POS","H_M",337174.8125
"475","DGDG(15:0/19:1)","POS","H_M",1024204.25
"476","DGDG(15:0/19:1)","POS","C_O",123250.7344
"477","DGDG(15:0/19:1)","POS","C_O",194127.9219
"478","DGDG(15:0/19:1)","POS","C_O",141675.3281
"479","DGDG(15:0/19:1)","POS","C_O",104021.9609
"480","DGDG(15:0/19:1)","POS","C_O",172703.7813
"481","DGDG(15:0/19:1)","POS","C_O",199735.6875
"482","DGDG(15:0/19:1)","POS","H_O",197214.6875
"483","DGDG(15:0/19:1)","POS","H_O",129441.25
"484","DGDG(15:0/19:1)","POS","H_O",208313.0469
"485","DGDG(15:0/19:1)","POS","H_O",488820.4688
"486","DGDG(15:0/19:1)","POS","H_O",201154.4844
"487","DGDG(18:1/18:1)","POS","C_M",408204.1875
"488","DGDG(18:1/18:1)","POS","C_M",465235.2188
"489","DGDG(18:1/18:1)","POS","C_M",448162.7188
"490","DGDG(18:1/18:1)","POS","C_M",453732.5938
"491","DGDG(18:1/18:1)","POS","C_M",518000.9375
"492","DGDG(18:1/18:1)","POS","C_M",252165.1563
"493","DGDG(18:1/18:1)","POS","H_M",242560.5938
"494","DGDG(18:1/18:1)","POS","H_M",246983.8594
"495","DGDG(18:1/18:1)","POS","H_M",244231.1563
"496","DGDG(18:1/18:1)","POS","H_M",165273.8125
"497","DGDG(18:1/18:1)","POS","H_M",166400.6406
"498","DGDG(18:1/18:1)","POS","H_M",327640.3125
"499","DGDG(18:1/18:1)","POS","H_M",166681.4375
"500","DGDG(18:1/18:1)","POS","H_M",252350.1719
"501","DGDG(18:1/18:1)","POS","H_M",314938.0625
"502","DGDG(18:1/18:1)","POS","H_M",252041.4219
"503","DGDG(18:1/18:1)","POS","C_O",441480.7188
"504","DGDG(18:1/18:1)","POS","C_O",353938.5938
"505","DGDG(18:1/18:1)","POS","C_O",321275.25
"506","DGDG(18:1/18:1)","POS","C_O",490784.8125
"507","DGDG(18:1/18:1)","POS","C_O",995221.8125
"508","DGDG(18:1/18:1)","POS","C_O",355136.3125
"509","DGDG(18:1/18:1)","POS","H_O",432221.9688
"510","DGDG(18:1/18:1)","POS","H_O",210990.3594
"511","DGDG(18:1/18:1)","POS","H_O",369447.9375
"512","DGDG(18:1/18:1)","POS","H_O",301877.3125
"513","DGDG(18:1/18:1)","POS","H_O",289921.2188
"514","DGDG(18:1/19:1)","POS","C_M",388993.4375
"515","DGDG(18:1/19:1)","POS","C_M",238140.9688
"516","DGDG(18:1/19:1)","POS","C_M",308365.8438
"517","DGDG(18:1/19:1)","POS","C_M",358042.875
"518","DGDG(18:1/19:1)","POS","C_M",329661.0313
"519","DGDG(18:1/19:1)","POS","C_M",216655.5625
"520","DGDG(18:1/19:1)","POS","H_M",144019.7656
"521","DGDG(18:1/19:1)","POS","H_M",185607.1719
"522","DGDG(18:1/19:1)","POS","H_M",120808.1172
"523","DGDG(18:1/19:1)","POS","H_M",94672.54688
"524","DGDG(18:1/19:1)","POS","H_M",115750.3906
"525","DGDG(18:1/19:1)","POS","H_M",141645.6406
"526","DGDG(18:1/19:1)","POS","H_M",142318.0156
"527","DGDG(18:1/19:1)","POS","H_M",314645.75
"528","DGDG(18:1/19:1)","POS","H_M",245097.0781
"529","DGDG(18:1/19:1)","POS","H_M",148662.4688
"530","DGDG(18:1/19:1)","POS","C_O",480471.8438
"531","DGDG(18:1/19:1)","POS","C_O",534823.75
"532","DGDG(18:1/19:1)","POS","C_O",418731.25
"533","DGDG(18:1/19:1)","POS","C_O",395085.125
"534","DGDG(18:1/19:1)","POS","C_O",359448.7813
"535","DGDG(18:1/19:1)","POS","C_O",523383.0938
"536","DGDG(18:1/19:1)","POS","H_O",282731
"537","DGDG(18:1/19:1)","POS","H_O",262615.7188
"538","DGDG(18:1/19:1)","POS","H_O",285988.75
"539","DGDG(18:1/19:1)","POS","H_O",233057.8906
"540","DGDG(18:1/19:1)","POS","H_O",283565.6563
"541","DGDG(19:1/19:1)","POS","C_M",4212220
"542","DGDG(19:1/19:1)","POS","C_M",4329332.5
"543","DGDG(19:1/19:1)","POS","C_M",6546269.5
"544","DGDG(19:1/19:1)","POS","C_M",7214051
"545","DGDG(19:1/19:1)","POS","C_M",5504018.5
"546","DGDG(19:1/19:1)","POS","C_M",4886196
"547","DGDG(19:1/19:1)","POS","H_M",3534772.75
"548","DGDG(19:1/19:1)","POS","H_M",2848491.25
"549","DGDG(19:1/19:1)","POS","H_M",5497553.5
"550","DGDG(19:1/19:1)","POS","H_M",2938568.25
"551","DGDG(19:1/19:1)","POS","H_M",2046747.875
"552","DGDG(19:1/19:1)","POS","H_M",5310086
"553","DGDG(19:1/19:1)","POS","H_M",3804967.75
"554","DGDG(19:1/19:1)","POS","H_M",5927251.5
"555","DGDG(19:1/19:1)","POS","H_M",3010719
"556","DGDG(19:1/19:1)","POS","H_M",4597471.5
"557","DGDG(19:1/19:1)","POS","C_O",4830884.5
"558","DGDG(19:1/19:1)","POS","C_O",6040350.5
"559","DGDG(19:1/19:1)","POS","C_O",4495941
"560","DGDG(19:1/19:1)","POS","C_O",5478196.5
"561","DGDG(19:1/19:1)","POS","C_O",3943782.75
"562","DGDG(19:1/19:1)","POS","C_O",5391022
"563","DGDG(19:1/19:1)","POS","H_O",4742753
"564","DGDG(19:1/19:1)","POS","H_O",4781147.5
"565","DGDG(19:1/19:1)","POS","H_O",5274564
"566","DGDG(19:1/19:1)","POS","H_O",4692112
"567","DGDG(19:1/19:1)","POS","H_O",5448937.5
"568","DGTSA(14:0/18:3)","POS","C_M",108395.4297
"569","DGTSA(14:0/18:3)","POS","C_M",85706.11719
"570","DGTSA(14:0/18:3)","POS","C_M",94552.28906
"571","DGTSA(14:0/18:3)","POS","C_M",59849.98438
"572","DGTSA(14:0/18:3)","POS","C_M",65938.67188
"573","DGTSA(14:0/18:3)","POS","C_M",45736.11719
"574","DGTSA(14:0/18:3)","POS","H_M",25917.00781
"575","DGTSA(14:0/18:3)","POS","H_M",19576.09961
"576","DGTSA(14:0/18:3)","POS","H_M",10346.38086
"577","DGTSA(14:0/18:3)","POS","H_M",4869.204102
"578","DGTSA(14:0/18:3)","POS","H_M",21086.00391
"579","DGTSA(14:0/18:3)","POS","H_M",15347.53027
"580","DGTSA(14:0/18:3)","POS","H_M",7351.995605
"581","DGTSA(14:0/18:3)","POS","H_M",20956.19141
"582","DGTSA(14:0/18:3)","POS","H_M",24892.2832
"583","DGTSA(14:0/18:3)","POS","H_M",13403.67578
"584","DGTSA(14:0/18:3)","POS","C_O",267071.7813
"585","DGTSA(14:0/18:3)","POS","C_O",59844.60938
"586","DGTSA(14:0/18:3)","POS","C_O",390686.3125
"587","DGTSA(14:0/18:3)","POS","C_O",48864.44531
"588","DGTSA(14:0/18:3)","POS","C_O",86148.875
"589","DGTSA(14:0/18:3)","POS","C_O",127925.5156
"590","DGTSA(14:0/18:3)","POS","H_O",69434.40625
"591","DGTSA(14:0/18:3)","POS","H_O",19341.49609
"592","DGTSA(14:0/18:3)","POS","H_O",21002.76367
"593","DGTSA(14:0/18:3)","POS","H_O",20279.47461
"594","DGTSA(14:0/18:3)","POS","H_O",33495.3125
"595","DGTSA(15:0/17:0)","POS","C_M",552434.125
"596","DGTSA(15:0/17:0)","POS","C_M",612066.8125
"597","DGTSA(15:0/17:0)","POS","C_M",741441.625
"598","DGTSA(15:0/17:0)","POS","C_M",743011.4375
"599","DGTSA(15:0/17:0)","POS","C_M",1109096.5
"600","DGTSA(15:0/17:0)","POS","C_M",435767.3438
"601","DGTSA(15:0/17:0)","POS","H_M",561615.375
"602","DGTSA(15:0/17:0)","POS","H_M",621763.375
"603","DGTSA(15:0/17:0)","POS","H_M",628410.1875
"604","DGTSA(15:0/17:0)","POS","H_M",424927.2813
"605","DGTSA(15:0/17:0)","POS","H_M",235712.5
"606","DGTSA(15:0/17:0)","POS","H_M",880441.6875
"607","DGTSA(15:0/17:0)","POS","H_M",581505.625
"608","DGTSA(15:0/17:0)","POS","H_M",866627.6875
"609","DGTSA(15:0/17:0)","POS","H_M",787434.5
"610","DGTSA(15:0/17:0)","POS","H_M",802670.0625
"611","DGTSA(15:0/17:0)","POS","C_O",242112.5
"612","DGTSA(15:0/17:0)","POS","C_O",319973.3125
"613","DGTSA(15:0/17:0)","POS","C_O",276498.7813
"614","DGTSA(15:0/17:0)","POS","C_O",286907.9375
"615","DGTSA(15:0/17:0)","POS","C_O",481263.625
"616","DGTSA(15:0/17:0)","POS","C_O",294716.4063
"617","DGTSA(15:0/17:0)","POS","H_O",443365.9688
"618","DGTSA(15:0/17:0)","POS","H_O",258612.0625
"619","DGTSA(15:0/17:0)","POS","H_O",574503.5
"620","DGTSA(15:0/17:0)","POS","H_O",616987.1875
"621","DGTSA(15:0/17:0)","POS","H_O",369246.125
"622","DGTSA(16:0/16:1)_A","POS","C_M",746166.25
"623","DGTSA(16:0/16:1)_A","POS","C_M",796756.125
"624","DGTSA(16:0/16:1)_A","POS","C_M",1274582.875
"625","DGTSA(16:0/16:1)_A","POS","C_M",1015867
"626","DGTSA(16:0/16:1)_A","POS","C_M",2041450.875
"627","DGTSA(16:0/16:1)_A","POS","C_M",924760.5625
"628","DGTSA(16:0/16:1)_A","POS","H_M",794294.0625
"629","DGTSA(16:0/16:1)_A","POS","H_M",1029578.188
"630","DGTSA(16:0/16:1)_A","POS","H_M",1314896.5
"631","DGTSA(16:0/16:1)_A","POS","H_M",545075.375
"632","DGTSA(16:0/16:1)_A","POS","H_M",267323.1875
"633","DGTSA(16:0/16:1)_A","POS","H_M",1169458.375
"634","DGTSA(16:0/16:1)_A","POS","H_M",1124206.625
"635","DGTSA(16:0/16:1)_A","POS","H_M",1363484.625
"636","DGTSA(16:0/16:1)_A","POS","H_M",1039305.875
"637","DGTSA(16:0/16:1)_A","POS","H_M",1248937.75
"638","DGTSA(16:0/16:1)_A","POS","C_O",863233.3125
"639","DGTSA(16:0/16:1)_A","POS","C_O",556196.25
"640","DGTSA(16:0/16:1)_A","POS","C_O",645775.5625
"641","DGTSA(16:0/16:1)_A","POS","C_O",588097.0625
"642","DGTSA(16:0/16:1)_A","POS","C_O",995558.625
"643","DGTSA(16:0/16:1)_A","POS","C_O",691511.0625
"644","DGTSA(16:0/16:1)_A","POS","H_O",812770.5
"645","DGTSA(16:0/16:1)_A","POS","H_O",526524.625
"646","DGTSA(16:0/16:1)_A","POS","H_O",958600.1875
"647","DGTSA(16:0/16:1)_A","POS","H_O",880774.9375
"648","DGTSA(16:0/16:1)_A","POS","H_O",786545.4375
"649","DGTSA(16:0/16:1)_B","POS","C_M",6658946
"650","DGTSA(16:0/16:1)_B","POS","C_M",4396737.5
"651","DGTSA(16:0/16:1)_B","POS","C_M",5478051.5
"652","DGTSA(16:0/16:1)_B","POS","C_M",5607921
"653","DGTSA(16:0/16:1)_B","POS","C_M",10400000
"654","DGTSA(16:0/16:1)_B","POS","C_M",4827108.5
"655","DGTSA(16:0/16:1)_B","POS","H_M",4373599.5
"656","DGTSA(16:0/16:1)_B","POS","H_M",5862331
"657","DGTSA(16:0/16:1)_B","POS","H_M",3482419
"658","DGTSA(16:0/16:1)_B","POS","H_M",2302981.5
"659","DGTSA(16:0/16:1)_B","POS","H_M",3058375.75
"660","DGTSA(16:0/16:1)_B","POS","H_M",4067010.5
"661","DGTSA(16:0/16:1)_B","POS","H_M",3712635.75
"662","DGTSA(16:0/16:1)_B","POS","H_M",8473056
"663","DGTSA(16:0/16:1)_B","POS","H_M",5496358
"664","DGTSA(16:0/16:1)_B","POS","H_M",4812025.5
"665","DGTSA(16:0/16:1)_B","POS","C_O",9947221
"666","DGTSA(16:0/16:1)_B","POS","C_O",9465831
"667","DGTSA(16:0/16:1)_B","POS","C_O",8459169
"668","DGTSA(16:0/16:1)_B","POS","C_O",8980117
"669","DGTSA(16:0/16:1)_B","POS","C_O",15600000
"670","DGTSA(16:0/16:1)_B","POS","C_O",9724699
"671","DGTSA(16:0/16:1)_B","POS","H_O",9293737
"672","DGTSA(16:0/16:1)_B","POS","H_O",4318264
"673","DGTSA(16:0/16:1)_B","POS","H_O",8216908
"674","DGTSA(16:0/16:1)_B","POS","H_O",5721454
"675","DGTSA(16:0/16:1)_B","POS","H_O",8688007
"676","DGTSA(16:0/16:2)","POS","C_M",168608.2188
"677","DGTSA(16:0/16:2)","POS","C_M",87389.42188
"678","DGTSA(16:0/16:2)","POS","C_M",85758.64844
"679","DGTSA(16:0/16:2)","POS","C_M",78380.19531
"680","DGTSA(16:0/16:2)","POS","C_M",116444.8672
"681","DGTSA(16:0/16:2)","POS","C_M",74253.11719
"682","DGTSA(16:0/16:2)","POS","H_M",61783.55469
"683","DGTSA(16:0/16:2)","POS","H_M",78755.48438
"684","DGTSA(16:0/16:2)","POS","H_M",24861.91406
"685","DGTSA(16:0/16:2)","POS","H_M",27760.45508
"686","DGTSA(16:0/16:2)","POS","H_M",50596.64063
"687","DGTSA(16:0/16:2)","POS","H_M",49463.54297
"688","DGTSA(16:0/16:2)","POS","H_M",34922.91797
"689","DGTSA(16:0/16:2)","POS","H_M",85079.32031
"690","DGTSA(16:0/16:2)","POS","H_M",81765.96094
"691","DGTSA(16:0/16:2)","POS","H_M",39021.625
"692","DGTSA(16:0/16:2)","POS","C_O",221657.7969
"693","DGTSA(16:0/16:2)","POS","C_O",144089.5156
"694","DGTSA(16:0/16:2)","POS","C_O",187339.4063
"695","DGTSA(16:0/16:2)","POS","C_O",107292.6016
"696","DGTSA(16:0/16:2)","POS","C_O",178484.4688
"697","DGTSA(16:0/16:2)","POS","C_O",173002.4063
"698","DGTSA(16:0/16:2)","POS","H_O",260468.3594
"699","DGTSA(16:0/16:2)","POS","H_O",54831.59375
"700","DGTSA(16:0/16:2)","POS","H_O",89712.4375
"701","DGTSA(16:0/16:2)","POS","H_O",140795.0938
"702","DGTSA(16:0/16:2)","POS","H_O",113064.75
"703","DGTSA(16:0/18:1)","POS","C_M",5345220.5
"704","DGTSA(16:0/18:1)","POS","C_M",3741070.25
"705","DGTSA(16:0/18:1)","POS","C_M",3493179.75
"706","DGTSA(16:0/18:1)","POS","C_M",3309907
"707","DGTSA(16:0/18:1)","POS","C_M",5610968
"708","DGTSA(16:0/18:1)","POS","C_M",2107599.25
"709","DGTSA(16:0/18:1)","POS","H_M",3077639.25
"710","DGTSA(16:0/18:1)","POS","H_M",4559271.5
"711","DGTSA(16:0/18:1)","POS","H_M",2222235.75
"712","DGTSA(16:0/18:1)","POS","H_M",2681835
"713","DGTSA(16:0/18:1)","POS","H_M",2605019.75
"714","DGTSA(16:0/18:1)","POS","H_M",2053314.25
"715","DGTSA(16:0/18:1)","POS","H_M",2164179.75
"716","DGTSA(16:0/18:1)","POS","H_M",5418584
"717","DGTSA(16:0/18:1)","POS","H_M",2302512
"718","DGTSA(16:0/18:1)","POS","H_M",2812134.75
"719","DGTSA(16:0/18:1)","POS","C_O",3876308.75
"720","DGTSA(16:0/18:1)","POS","C_O",8736777
"721","DGTSA(16:0/18:1)","POS","C_O",5655941
"722","DGTSA(16:0/18:1)","POS","C_O",3564553.75
"723","DGTSA(16:0/18:1)","POS","C_O",7006580
"724","DGTSA(16:0/18:1)","POS","C_O",3285962.75
"725","DGTSA(16:0/18:1)","POS","H_O",4937118
"726","DGTSA(16:0/18:1)","POS","H_O",2128838
"727","DGTSA(16:0/18:1)","POS","H_O",5145954.5
"728","DGTSA(16:0/18:1)","POS","H_O",3027391
"729","DGTSA(16:0/18:1)","POS","H_O",7838648.5
"730","DGTSA(16:0/18:2)","POS","C_M",5461167
"731","DGTSA(16:0/18:2)","POS","C_M",13100000
"732","DGTSA(16:0/18:2)","POS","C_M",6510283.5
"733","DGTSA(16:0/18:2)","POS","C_M",7440665
"734","DGTSA(16:0/18:2)","POS","C_M",14300000
"735","DGTSA(16:0/18:2)","POS","C_M",916023.8125
"736","DGTSA(16:0/18:2)","POS","H_M",12800000
"737","DGTSA(16:0/18:2)","POS","H_M",8032506
"738","DGTSA(16:0/18:2)","POS","H_M",1033477.5
"739","DGTSA(16:0/18:2)","POS","H_M",3314227.75
"740","DGTSA(16:0/18:2)","POS","H_M",3180185
"741","DGTSA(16:0/18:2)","POS","H_M",3427825.75
"742","DGTSA(16:0/18:2)","POS","H_M",6873314
"743","DGTSA(16:0/18:2)","POS","H_M",16200000
"744","DGTSA(16:0/18:2)","POS","H_M",1e+07
"745","DGTSA(16:0/18:2)","POS","H_M",9473040
"746","DGTSA(16:0/18:2)","POS","C_O",13300000
"747","DGTSA(16:0/18:2)","POS","C_O",3944929.25
"748","DGTSA(16:0/18:2)","POS","C_O",13600000
"749","DGTSA(16:0/18:2)","POS","C_O",5350515.5
"750","DGTSA(16:0/18:2)","POS","C_O",17100000
"751","DGTSA(16:0/18:2)","POS","C_O",4456418.5
"752","DGTSA(16:0/18:2)","POS","H_O",5320418
"753","DGTSA(16:0/18:2)","POS","H_O",2014568.125
"754","DGTSA(16:0/18:2)","POS","H_O",8724005
"755","DGTSA(16:0/18:2)","POS","H_O",11300000
"756","DGTSA(16:0/18:2)","POS","H_O",6275649.5
"757","DGTSA(16:0/18:3)_A","POS","C_M",355900.8125
"758","DGTSA(16:0/18:3)_A","POS","C_M",254759.0938
"759","DGTSA(16:0/18:3)_A","POS","C_M",280346.375
"760","DGTSA(16:0/18:3)_A","POS","C_M",672165.0625
"761","DGTSA(16:0/18:3)_A","POS","C_M",413489.5
"762","DGTSA(16:0/18:3)_A","POS","C_M",243885.2031
"763","DGTSA(16:0/18:3)_A","POS","H_M",440638.4375
"764","DGTSA(16:0/18:3)_A","POS","H_M",187166.0313
"765","DGTSA(16:0/18:3)_A","POS","H_M",103328.5625
"766","DGTSA(16:0/18:3)_A","POS","H_M",94090.67188
"767","DGTSA(16:0/18:3)_A","POS","H_M",133524.0938
"768","DGTSA(16:0/18:3)_A","POS","H_M",69511.71094
"769","DGTSA(16:0/18:3)_A","POS","H_M",50909.25
"770","DGTSA(16:0/18:3)_A","POS","H_M",88268.6875
"771","DGTSA(16:0/18:3)_A","POS","H_M",150881.5625
"772","DGTSA(16:0/18:3)_A","POS","H_M",77878.80469
"773","DGTSA(16:0/18:3)_A","POS","C_O",573147.375
"774","DGTSA(16:0/18:3)_A","POS","C_O",524882.625
"775","DGTSA(16:0/18:3)_A","POS","C_O",1040583.813
"776","DGTSA(16:0/18:3)_A","POS","C_O",408550.125
"777","DGTSA(16:0/18:3)_A","POS","C_O",752495.4375
"778","DGTSA(16:0/18:3)_A","POS","C_O",1292326.5
"779","DGTSA(16:0/18:3)_A","POS","H_O",1723235.875
"780","DGTSA(16:0/18:3)_A","POS","H_O",212414.9375
"781","DGTSA(16:0/18:3)_A","POS","H_O",307319.75
"782","DGTSA(16:0/18:3)_A","POS","H_O",290710.2813
"783","DGTSA(16:0/18:3)_A","POS","H_O",318525.8125
"784","DGTSA(16:0/18:3)_B","POS","C_M",236142.3438
"785","DGTSA(16:0/18:3)_B","POS","C_M",133527.8281
"786","DGTSA(16:0/18:3)_B","POS","C_M",5968305.5
"787","DGTSA(16:0/18:3)_B","POS","C_M",741658
"788","DGTSA(16:0/18:3)_B","POS","C_M",115735.4297
"789","DGTSA(16:0/18:3)_B","POS","C_M",17182.1875
"790","DGTSA(16:0/18:3)_B","POS","H_M",1319777.75
"791","DGTSA(16:0/18:3)_B","POS","H_M",91095.23438
"792","DGTSA(16:0/18:3)_B","POS","H_M",12136.0791
"793","DGTSA(16:0/18:3)_B","POS","H_M",18972.13672
"794","DGTSA(16:0/18:3)_B","POS","H_M",149045.3125
"795","DGTSA(16:0/18:3)_B","POS","H_M",21668.76758
"796","DGTSA(16:0/18:3)_B","POS","H_M",17720.41211
"797","DGTSA(16:0/18:3)_B","POS","H_M",42760.79688
"798","DGTSA(16:0/18:3)_B","POS","H_M",205047.25
"799","DGTSA(16:0/18:3)_B","POS","H_M",23351.1582
"800","DGTSA(16:0/18:3)_B","POS","C_O",98529.16406
"801","DGTSA(16:0/18:3)_B","POS","C_O",117517.7109
"802","DGTSA(16:0/18:3)_B","POS","C_O",139009.4531
"803","DGTSA(16:0/18:3)_B","POS","C_O",481921.1563
"804","DGTSA(16:0/18:3)_B","POS","C_O",929724.3125
"805","DGTSA(16:0/18:3)_B","POS","C_O",56265.625
"806","DGTSA(16:0/18:3)_B","POS","H_O",71400.42188
"807","DGTSA(16:0/18:3)_B","POS","H_O",192823.125
"808","DGTSA(16:0/18:3)_B","POS","H_O",34043.30859
"809","DGTSA(16:0/18:3)_B","POS","H_O",63856.12891
"810","DGTSA(16:0/18:3)_B","POS","H_O",30263.31445
"811","DGTSA(16:0/18:4)","POS","C_M",69238.59375
"812","DGTSA(16:0/18:4)","POS","C_M",35037.10938
"813","DGTSA(16:0/18:4)","POS","C_M",463668.3438
"814","DGTSA(16:0/18:4)","POS","C_M",48405.32422
"815","DGTSA(16:0/18:4)","POS","C_M",78792.03125
"816","DGTSA(16:0/18:4)","POS","C_M",99407.75
"817","DGTSA(16:0/18:4)","POS","H_M",256224.8281
"818","DGTSA(16:0/18:4)","POS","H_M",162671.6719
"819","DGTSA(16:0/18:4)","POS","H_M",60630.9375
"820","DGTSA(16:0/18:4)","POS","H_M",12784.14746
"821","DGTSA(16:0/18:4)","POS","H_M",40452.89453
"822","DGTSA(16:0/18:4)","POS","H_M",12329.69629
"823","DGTSA(16:0/18:4)","POS","H_M",38372.16406
"824","DGTSA(16:0/18:4)","POS","H_M",90941.97656
"825","DGTSA(16:0/18:4)","POS","H_M",42218.74609
"826","DGTSA(16:0/18:4)","POS","H_M",43867.84375
"827","DGTSA(16:0/18:4)","POS","C_O",262812.6875
"828","DGTSA(16:0/18:4)","POS","C_O",131182.9688
"829","DGTSA(16:0/18:4)","POS","C_O",371552.0625
"830","DGTSA(16:0/18:4)","POS","C_O",174113.2031
"831","DGTSA(16:0/18:4)","POS","C_O",303918.8125
"832","DGTSA(16:0/18:4)","POS","C_O",142298.5938
"833","DGTSA(16:0/18:4)","POS","H_O",162236.4219
"834","DGTSA(16:0/18:4)","POS","H_O",110665.9297
"835","DGTSA(16:0/18:4)","POS","H_O",85534.79688
"836","DGTSA(16:0/18:4)","POS","H_O",78794.51563
"837","DGTSA(16:0/18:4)","POS","H_O",102101.7109
"838","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","C_M",741502.0625
"839","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","C_M",364545.0313
"840","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","C_M",627626.25
"841","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","C_M",779840.4375
"842","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","C_M",1045458.563
"843","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","C_M",461829.5
"844","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H_M",542518.25
"845","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H_M",572212.125
"846","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H_M",298552.5
"847","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H_M",283555.4063
"848","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H_M",276067.5938
"849","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H_M",761441.375
"850","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H_M",660001.9375
"851","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H_M",898056.5
"852","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H_M",452260.6563
"853","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H_M",583547.125
"854","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","C_O",329017.6563
"855","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","C_O",393133.5938
"856","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","C_O",447446.0938
"857","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","C_O",432868.4063
"858","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","C_O",709902.3125
"859","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","C_O",490178.0625
"860","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H_O",348629.625
"861","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H_O",191747.2344
"862","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H_O",433265.6563
"863","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H_O",433532.5938
"864","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H_O",387872.25
"865","DGTSA(16:1/16:1)","POS","C_M",2007479.125
"866","DGTSA(16:1/16:1)","POS","C_M",1220511.875
"867","DGTSA(16:1/16:1)","POS","C_M",1688607.125
"868","DGTSA(16:1/16:1)","POS","C_M",1273044.125
"869","DGTSA(16:1/16:1)","POS","C_M",2866660.75
"870","DGTSA(16:1/16:1)","POS","C_M",1459743.875
"871","DGTSA(16:1/16:1)","POS","H_M",951162.25
"872","DGTSA(16:1/16:1)","POS","H_M",1266056.75
"873","DGTSA(16:1/16:1)","POS","H_M",838587.4375
"874","DGTSA(16:1/16:1)","POS","H_M",510973.6563
"875","DGTSA(16:1/16:1)","POS","H_M",755556.1875
"876","DGTSA(16:1/16:1)","POS","H_M",878247.9375
"877","DGTSA(16:1/16:1)","POS","H_M",971573.6875
"878","DGTSA(16:1/16:1)","POS","H_M",1417701.875
"879","DGTSA(16:1/16:1)","POS","H_M",1739258.5
"880","DGTSA(16:1/16:1)","POS","H_M",1290742.25
"881","DGTSA(16:1/16:1)","POS","C_O",3104126.25
"882","DGTSA(16:1/16:1)","POS","C_O",2224048
"883","DGTSA(16:1/16:1)","POS","C_O",3544243.75
"884","DGTSA(16:1/16:1)","POS","C_O",1961830.5
"885","DGTSA(16:1/16:1)","POS","C_O",5750207
"886","DGTSA(16:1/16:1)","POS","C_O",3191905.75
"887","DGTSA(16:1/16:1)","POS","H_O",2488975.5
"888","DGTSA(16:1/16:1)","POS","H_O",837214.4375
"889","DGTSA(16:1/16:1)","POS","H_O",1726417.75
"890","DGTSA(16:1/16:1)","POS","H_O",1681280.875
"891","DGTSA(16:1/16:1)","POS","H_O",2098907
"892","DGTSA(16:1/18:1)_A","POS","C_M",3165781.25
"893","DGTSA(16:1/18:1)_A","POS","C_M",1703279
"894","DGTSA(16:1/18:1)_A","POS","C_M",1910708.375
"895","DGTSA(16:1/18:1)_A","POS","C_M",1400387.75
"896","DGTSA(16:1/18:1)_A","POS","C_M",3025207.25
"897","DGTSA(16:1/18:1)_A","POS","C_M",1429053.75
"898","DGTSA(16:1/18:1)_A","POS","H_M",1089055
"899","DGTSA(16:1/18:1)_A","POS","H_M",1835769.125
