row.m.z,row.retention.time,row.identity,_C_12_AB_M_17_,_C_19_AB_M_16_,_C_14_AB_M_27_,_C_30_AB_M_14_,_C_4_AB_M_08_,_C_7_AB_M_07_,C_M_avg,C_M_stdev,_H_30_AB_M_11_,_H_28_AB_M_03_,_H_11_AB_M_13_,_H_17_AB_M_18_,_H_26_AB_M_12_,_H_2B_M_02_,_H_2_AB_M_23_,_H_32_AB_M_20_,_H_34_AB_M_01_,_H_4_AB_M_05_,H_M_avg,H_M_stdev,,,,,,_C_19_AB_O_26_,_C_27_AB_O_21_,_C_12_AB_O_25_,_C_14_AB_O_09_,_C_34_AB_O_10_,_C_4_AB_O_04_,C_O_avg,C_O_stdev,_H_17_AB_O_22_,_H_11_AB_O_24_,_H_2_AB_O_15_,_H_32_AB_O_19_,_H_4_AB_O_06_,H_O_avg,H_O_stdev,charge
721.5020094,16.10451198,PG(15:0/17:0),513731.4688,213206.5469,133252.8281,926050.875,610772.9375,495423.2813,482072.9896,285945.8683,129926.8125,317342.375,103790.5234,201121.2188,133508.5938,1140177,267036.5625,963013.625,455099.9688,64373.78906,377539.0469,375831.5118,,,,,,336236.9375,105643.4609,850142.9375,666917.5625,715377.5,181256.3906,475929.1315,308967.793,168038.7969,678444.6875,381418.6875,202673.3438,368722.7813,359859.6594,202201.9707,NEG
719.4863482,14.45443827,PG(15:0/17:1),195539.8594,72472.60938,37490.26563,611453.25,614163.1875,630803.0625,360320.3724,288060.0676,93078.82031,132013.9375,93426.95313,168849.875,46104.32422,442496.2813,177258.5,909532.625,203927.2344,31344.04102,229803.2592,265497.9281,,,,,,369129.1563,39798.96094,1121208.375,476730.7188,216085.1406,126491.4141,391573.961,391134.9011,182025.6563,362726.6875,325671.5,51642.46484,228090.4531,230031.3523,123375.4422,NEG
733.5019716,15.82177753,PG(15:0/18:1);PG(16:1/17:0),306908.0625,175767.4844,87003.08594,1091007.25,1011573.563,935358.4375,601269.6472,458689.1043,101528.6875,159994.2656,109439.1484,251979.0469,91853.53125,538637,223975.8594,1323252.875,288102.0938,56224.25781,314498.6766,381251.8358,,,,,,568556.6875,69765.40625,1270685,796268,651521.125,155516.0625,585385.3802,440321.6501,218425.9375,587050.75,365972.4375,112429.6406,284305.7188,313636.8969,178818.3077,NEG
721.5019329,16.94050802,PG(16:0/16:0),138243.3281,63150.87109,42233.42578,544725.3125,442624.5,298848.2188,254970.9427,208218.2484,93032.78906,73739.22656,41192.18359,246142.6406,25493.44336,298600.375,95213.625,654630.1875,137598,20947.375,168658.9846,193995.2624,,,,,,495598.875,43146.01172,493171.2188,588817.75,211565.3906,111965.5625,324044.1348,230075.036,69380.99219,390271,240594.8125,51826.69141,205486.2656,191511.9523,138327.0682,NEG
719.4863353,15.08879025,PG(16:0/16:1),428175.8125,228145.5,157203,1894876.375,1253928.375,1621863,930698.6771,755808.1702,158270.1875,257815.2344,210888.2188,503617.8125,83306.57031,983171.25,358859.3125,2500903,577285.25,110808.6406,574492.5477,729657.7846,,,,,,915257.75,135188.375,1692671,1636380,1164873.375,331305.4688,979279.3281,649863.4538,326403.5,1162851.375,724396.25,194458.6719,448823.9063,571386.7406,384172.9849,NEG
735.5168152,17.06632827,PG(16:0/17:0),124129.2656,30924.55664,23563.81641,314589.5,400981.5313,187705.4844,180315.6924,152854.9989,43275.69531,73400.80469,35575.36328,133199.25,23561.34375,268209.9063,93551.00781,359480.5938,83606.03125,6721.149414,112058.1146,114602.1241,,,,,,289551.3438,20591.74805,409902.9688,241974.3594,94843.53906,113562.0234,195070.9971,144507.0945,86624.41406,325377.9688,164341.7656,27267.75977,174804.0313,155683.1879,112357.1679,NEG
733.5016826,16.45064198,PG(16:0/17:1),239617.7656,94325.04688,45025.77734,943431.5,570805.3125,565144.125,409724.9212,345358.8639,60493.48438,121618.7891,82904.64844,230700.875,45162.60156,364104.5938,138511.6406,785994.8125,229816.0781,35471.40625,209477.893,227399.6911,,,,,,476011.0313,86230.97656,1137461.375,784623.9375,397453.1875,111515.4922,498882.6667,405111.4999,135682.0781,495756.5938,260992.875,64831.14063,335724.1875,258597.375,169449.3305,NEG
747.5174001,17.1365687,PG(16:0/18:1);PG(16:1/18:0),775283.625,612230.8125,541111.6875,3217254,2865336,3274550.75,1880961.146,1365588.55,329735.1563,476200.9375,422890.5625,1561976,213196.1875,3028634,907206.6875,6130516,1047708.563,201802.7813,1431986.688,1862226.381,,,,,,2417990.75,267870.7188,2969692.25,4094595.25,2351879,1353275.25,2242550.536,1318461.8,884352,2435844.75,2506033.5,593995.625,1175199,1519084.975,893231.4503,NEG
761.5325694,18.37971685,PG(16:0/19:1),400393.75,282652.5,184241.5469,1020180.625,1011602.313,726578.1875,604274.8204,367501.7814,138703.6719,390838.2813,223188.1563,370626,145325.1563,1053202,399039.75,1903173,587459.75,66976.88281,527853.2649,561162.2926,,,,,,550850.0625,130134.4453,1151066.125,1101418.375,970981.875,604893.4375,751557.3867,394491.3853,299480.7188,948831.125,766581,248655.7656,701636.25,593036.9719,305480.9737,NEG
717.4703019,13.24257414,PG(16:1/16:1),131975.0938,121881.4688,40445.94141,703643.625,580449.0625,759951,389724.3653,326238.8372,60142.30859,73236.77344,72498.17188,173206.4375,34206.97656,222339.7031,147376.6875,852680.6875,118052.4375,32733.85352,178647.4037,244832.2363,,,,,,440813.6563,48260.9375,815430.8125,578282.25,418415.125,75655.01563,396142.9662,295026.4289,181748.4844,316971.5313,255715.8125,66016,199895.8594,204069.5375,93526.23448,NEG
745.5019142,15.28011772,PG(16:1/18:1),296998.25,170678.1563,93541.34375,1092457,648895.6875,959435.8125,543667.7083,421351.7539,80476,145860.5469,246836.8594,282581,49821.03516,504440.1875,221766.3594,1290584.125,350256.5938,54238.39844,322686.1106,368875.1834,,,,,,530815.375,92894.95313,938496.1875,814777.1875,668702.625,180987.2656,537778.9323,340503.7165,185316.8906,562766.375,386766.375,115927.5313,326052.25,315365.8844,175433.4836,NEG
759.5173957,16.65672802,PG(16:1/19:1);PG(17:1/18:1),106350.1875,66688.125,44948.51953,403523.7188,282628.25,310126.3125,202377.5189,148947.3235,26746.45898,63037.96484,49144.77734,93804.74219,24839.48828,263582.2188,70633.99219,430442.0938,90269.73438,16152.62402,112865.4095,132199.0779,,,,,,182649.3438,37021,363510.875,284959.25,195050.5938,65179.07422,188061.6895,125030.4917,79913.48438,204537.3281,149867.8281,40912.51172,154195.9531,125885.4211,64993.42051,NEG
749.5327354,17.83077216,PG(17:0/17:0),323268.2188,126596.4063,83789.16406,544697.6875,963397.125,611211.0625,442159.944,332543.4326,86694.65625,235658.9219,129676.0625,312667.9688,79183.47656,647896.375,230412.6563,957132.25,220826.2813,27333.64844,292748.2297,291615.4655,,,,,,620610.625,62057.16797,1389710,707569.125,434428.9063,198348.2813,568787.3509,470725.5682,194609.1406,666500.1875,340972.25,93274.77344,361662.5,331403.7703,217206.6673,NEG
747.5175677,16.56527802,PG(17:0/17:1),117303.3047,68268.125,28544.50586,448293.375,393667.125,185851.4531,206987.9814,174729.9415,54647.23828,71153.75781,48039.93359,102393.1328,36458.22266,279825.5313,89386.89844,490966.2813,118700.8672,15681.97168,130725.3835,146422.2831,,,,,,211849.4063,38838.54688,434507.0938,206319.6563,190959.25,74269.98438,192790.6563,139086.2047,78571.9375,260365.9688,105533.1328,40161.28906,191857.3438,135297.9344,89436.77019,NEG
773.5327195,17.92342722,PG(17:1/19:1),162163.7813,64190.26172,60206.55078,534026.375,362796.75,474057.5313,276240.2084,208675.1486,35390.82813,91462.55469,75617.60156,135665.6719,32230.92188,319716.3125,97433.07031,468873.9688,116754.3203,23576.79688,139672.2047,143541.9604,,,,,,257985.875,54513.58203,568133.0625,452360.5625,192017,142684.625,277949.1178,195258.2164,124068.2109,355357.4375,219063.625,36779.71875,157586.7031,178571.1391,118752.6414,NEG
775.5480631,18.96312321,PG(18:0/18:1),173570.9063,150251.5313,150580.8594,456760.5625,421674.75,405004.2188,292973.8047,148891.4365,84404.28906,117814.9297,102241.25,185315.8125,67912.54688,501816.875,140524.8125,947771.9375,243141.3438,39865.625,243080.9422,280886.367,,,,,,307333.4063,49683.55078,445765.8125,515551.2188,437995.625,152359.875,318114.9147,184007.3922,155563.3438,424100.0938,302194.3438,103808.2734,188239.4688,234781.1047,128434.5013,NEG
773.5328003,17.20511679,PG(18:1/18:1),1510009.5,940140.1875,648368.0625,3574329.75,1948277.125,2482177,1850550.271,1074241.607,546199.375,1154991.25,455866.9375,1041036.438,454290.2188,5820728,1005220.188,5729446.5,1646347.625,227267.8438,1808139.438,2132203.291,,,,,,1693204.5,422282.6563,2660882.75,2899478,2918140.75,1206610.125,1966766.464,1029073.885,930292.9375,3947707.75,1844083.875,811267.5625,1277434.5,1762157.325,1285932.399,NEG
787.5480145,18.48935889,PG(18:1/19:1),342304.9063,190066.8281,149685.2813,878154.375,918940.75,1038311.75,586243.9818,401823.3923,91831.39063,187561.1875,140822.375,378551.4063,63278.57031,633141.5625,260729.4531,1581406.625,329447.4063,61419.41406,372818.9391,459808.15,,,,,,756890.6875,101417.9609,1207867.125,1291444.625,819746.875,366118,757247.5456,463772.6995,265418.9063,561701.8125,616295.0625,166233.875,324519.4375,386833.8188,193984.7132,NEG
801.5639528,19.67289099,PG(19:1/19:1),479712.5313,227946.0469,146416.3906,824082.625,1382664.125,760832,636942.2865,455869.7187,109850.5547,331083.125,194896.2969,512743.8125,137449.4063,797968.3125,321107.2188,1951750.5,355821.4688,59539.84375,477221.0539,562080.8719,,,,,,743627.5625,101022.5938,1520296.625,1322664.25,896490.375,636268.4375,870061.6406,508019.4934,384630.9063,917615.5,837981.4375,179009.1563,583666.375,580580.675,308023.1906,NEG
781.4865054,13.73555648,PI(15:0/15:0),104699.6016,27236.60156,17419.1582,762388.5625,1103337.5,337760.6563,392140.3467,447668.4436,30899.33789,72768.77344,60997.38672,233315.8281,10670.93945,341416.5,82356.73438,436966.9688,63825.37891,11575.17285,134479.3021,149877.6227,,,,,,525393.5625,30236.05469,1104129.75,654914.5625,517208.9375,125304.7422,492864.6016,387474.2505,57448.83984,397254.2813,296771.5938,25345.16797,166320.1094,188627.9985,157786.9286,NEG
823.5334805,16.6871406,PI(16:0/17:0),27873.29688,11538.25293,0,90150.38281,257733.125,57417.46875,74118.7544,95706.56655,5018.874023,16642.96484,13696.11328,79689.07031,4287.223145,106273.7031,34110.98438,233928.7344,17027.37305,58283.78536,56895.88259,70988.51051,,,,,,202369.5781,3952.201904,273995.2813,240924.4063,113345.7813,149852.0938,164073.2238,97846.64465,30657.53906,104350.6953,153701.8281,9533.599609,64249.46875,72498.62616,57861.54606,NEG
